customer_id,customer_name,currency_id,currency_code,current,days_1-15,days_16-30,days_31-45,days_above-45,total,fcy_total,contact.CF.SALESMAN,contact.CF.ROUTE,contact.CF.ROUTE DAY
4035182000000173988,Krishna Automobiles Akarampalli(TPT),4035182000000000099,INR,0.00,0.00,0.00,0.00,17432.44,17432.44,17432.44,VINOD,TIRUPATI,TUESDAY
4035182000029064649,"KRISHNA AUTOMOBILES, SKHT",4035182000000000099,INR,0.00,55259.00,3800.00,0.00,0.00,59059.00,59059.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000238398,"Kumar Autogarage Spares& Service, TPT",4035182000000000099,INR,0.00,0.00,11632.00,0.00,0.00,11632.00,11632.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000174076,Kun Motorcycle Pvt Ltd Tpt - HONDA,4035182000000000099,INR,5645.00,0.00,0.00,32452.00,1.00,38098.00,38098.00,VINOD,TIRUPATI,FRIDAY
4035182000028127278,"KUPPASWAMY AGENCIES , NAGALAPURAM(NAYARA)",4035182000000000099,INR,0.00,0.00,0.00,4075.00,0.00,4075.00,4075.00,VINOD,NAGALAPURAM,MONDAY
4035182000000174164,Lakshmi Auto Mobiles Rajpeta,4035182000000000099,INR,0.00,11699.00,0.00,0.00,4256.00,15955.00,15955.00,CHIRANJEEVI,RAJPETA,SATURDAY
4035182000000174254,"Lakshmi Auto Spares, Nagari",4035182000000000099,INR,0.00,51887.00,73359.00,0.00,0.27,125246.27,125246.27,NETHAJI,NAGARI,MONDAY
4035182000026964210,"LAKSHMI BALAJI SERVICE CENTER, TIRUPATI",4035182000000000099,INR,0.00,0.00,0.00,0.00,1700.00,1700.00,1700.00,VINOD,TIRUPATI,MONDAY
4035182000000174342,Lakshmi Chandana Traders  Tpt,4035182000000000099,INR,0.00,0.00,0.00,0.00,21913.00,21913.00,21913.00,SHAHEEN,TIRUPATI,MONDAY
4035182000000174425,"Lakshmi Sai Ganesh TyresValconizing Works,Kanipakam",4035182000000000099,INR,0.00,0.00,0.00,0.00,310.00,310.00,310.00,NETHAJI,KANIPAKAM,TUESDAY
4035182000027984008,"LAXMI AUTO MOBILES , TPT",4035182000000000099,INR,0.00,19512.00,28696.00,31137.00,0.00,79345.00,79345.00,NETHAJI,TIRUPATI,FRIDAY
4035182000000174508,Lucky Auto Mobiles Pakala,4035182000000000099,INR,0.00,0.00,0.00,0.00,7600.00,7600.00,7600.00,REDDY BABU,PAKALA,TUESDAY
4035182000028668153,"M B MOTORS, TIRUPATI",4035182000000000099,INR,0.00,1130.00,0.00,0.00,0.00,1130.00,1130.00,VINOD,TIRUPATI,TUESDAY
4035182000000174762,"M D S Automobiles, Kallur",4035182000000000099,INR,0.00,57521.00,24068.00,5849.00,0.00,87438.00,87438.00,VINOD,KALLUR,THURSDAY
4035182000000174850,"M K C Cycles Spares , Nagari",4035182000000000099,INR,7141.00,15161.00,15.00,0.00,201.00,22518.00,22518.00,NETHAJI,NAGARI,MONDAY
4035182000000174933,M.G AUTO MOBILES GURRAMKONDA,4035182000000000099,INR,0.00,0.00,21242.00,0.00,3104.44,24346.44,24346.44,RAJESH,GURRAMKONDA,TUESDAY
4035182000000175011,"M.Jani Ahmad(M.A. Traders,) Sulurpeta",4035182000000000099,INR,0.00,0.00,0.00,15233.00,5478.00,20711.00,20711.00,VINOD,SULLURPETA,WEDNESDAY
4035182000028949001,"M.S.M AUTOMOBILES, PUNGANUR",4035182000000000099,INR,0.00,0.00,3055.00,0.00,0.00,3055.00,3055.00,RAJESH,PUNGANUR,WEDNESDAY
4035182000006581027,"M.V.Engine Oil &Auto Mobiles , Renigunta (AD PMT)",4035182000000000099,INR,0.00,0.00,0.00,0.00,5328.00,5328.00,5328.00,NETHAJI,RENIGUNTA,SATURDAY
4035182000002615233,"M/S NOMESSWARI CONSTRUCTIONS , CTR",4035182000000000099,INR,0.00,35023.00,30000.00,0.00,0.00,65023.00,65023.00,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000002415691,"M/S NOOR AUTO MOBILES , PUNGANUR",4035182000000000099,INR,0.00,0.00,14750.00,0.00,1999.00,16749.00,16749.00,RAJESH,PUNGANUR,WEDNESDAY
4035182000000175182,M/s. Amararaja Batteries Limited,4035182000000000099,INR,0.00,0.00,0.00,0.00,103565.28,103565.28,103565.28,SRINIVAS,RENIGUNTA,MONDAY
4035182000000175358,"Madeena Auto Mobiles , Yerravaripalem",4035182000000000099,INR,0.00,21729.00,0.00,40.00,0.00,21769.00,21769.00,VINOD,YERRAVARIPALEM,THURSDAY
4035182000000175436,madeena auto mobiles rompicherla,4035182000000000099,INR,0.00,0.00,0.00,0.00,939.52,939.52,939.52,NETHAJI,ROMPICHERLA,THURSDAY
4035182000000175514,"Madeena Automobiles , Kalikiri",4035182000000000099,INR,0.00,0.00,0.00,0.00,46980.00,46980.00,46980.00,NETHAJI,KALIKIRI,THURSDAY
4035182000000198532,Madeena Automobiles - Nerabailu,4035182000000000099,INR,0.00,7989.00,0.00,0.00,2104.00,10093.00,10093.00,VINOD,BAKARAPETA,THURSDAY
4035182000027622341,"MADEENA AUTOMOBILES, KALIKIRI",4035182000000000099,INR,0.00,0.00,0.00,0.00,7059.00,7059.00,7059.00,REDDY BABU,KALIKIRI,THURSDAY
4035182000009972785,MADEENA TRACTOR SPARES B.KOTHAKOTA,4035182000000000099,INR,0.00,0.00,29999.00,0.00,0.00,29999.00,29999.00,RAJESH,B.KOTHAKOTA,FRIDAY
4035182000000175602,"Madeena Tyres, Palamaner",4035182000000000099,INR,0.00,0.00,7654.00,7590.00,8617.00,23861.00,23861.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000001632044,"Madeena Tyres, Piler",4035182000000000099,INR,0.00,31832.00,0.00,33243.00,0.00,65075.00,65075.00,NETHAJI,PILER,THURSDAY
4035182000000175690,"Madhina Automobiles, Kallur",4035182000000000099,INR,0.00,0.00,0.00,0.00,2717.00,2717.00,2717.00,VINOD,KALLUR,THURSDAY
4035182000000175778,"Madhu Automobiles, Mangalam TPT",4035182000000000099,INR,0.00,14659.00,0.00,31983.00,0.00,46642.00,46642.00,VINOD,TIRUPATI,TUESDAY
4035182000000175866,"Madhu Mechanic , Tpt",4035182000000000099,INR,0.00,0.00,0.00,0.00,9034.00,9034.00,9034.00,SHAHEEN,TIRUPATI,THURSDAY
4035182000000175949,"Mahadev Auto Mobiles , Mpl",4035182000000000099,INR,0.00,145255.00,108598.00,0.00,2.00,253855.00,253855.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000176037,"Mahalakshmi A/m , Mpl",4035182000000000099,INR,0.00,0.00,0.00,0.00,10000.00,10000.00,10000.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000198615,"MAHALAKSHMI AUTO SPARES , VARADAYAPALEM",4035182000000000099,INR,0.00,51792.00,15704.00,48803.00,1317.00,117616.00,117616.00,VINOD,VARADAYAPALEM,WEDNESDAY
4035182000000176125,Mahalakshmi M Sand and Road Metal Industries,4035182000000000099,INR,0.00,0.00,0.00,0.00,36000.00,36000.00,36000.00,SURESH SIR,KURNOOL,MONDAY
4035182000000983378,"Mahendra Oils Stores,Chittoor",4035182000000000099,INR,0.00,47199.00,0.00,0.00,0.00,47199.00,47199.00,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000025162356,"Malik Automobiles , PALAMANER",4035182000000000099,INR,0.00,33929.00,2000.00,0.00,0.00,35929.00,35929.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000000176296,Malik Oil Stores Palamaner,4035182000000000099,INR,0.00,4400.00,0.00,0.00,0.00,4400.00,4400.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000000176384,MALIK TYRES Vayalapadu,4035182000000000099,INR,0.00,16727.00,36858.02,0.00,0.00,53585.02,53585.02,RAJESH,VAYALAPADU,TUESDAY
4035182000000176467,"Mallem Automobiles,Mulakalacheruvu",4035182000000000099,INR,0.00,12234.00,0.00,0.00,5009.00,17243.00,17243.00,RAJESH,MULAKALACHERUVU,FRIDAY
4035182000000176550,Mangal Industries Limited,4035182000000000099,INR,0.00,11139.00,34089.52,0.00,0.00,45228.52,45228.52,SRINIVAS,RENIGUNTA,MONDAY
4035182000000176638,"Mani Cycle Shop , Renigunta",4035182000000000099,INR,0.00,0.00,6622.00,0.00,3020.08,9642.08,9642.08,NETHAJI,RENIGUNTA,SATURDAY
4035182000000176721,Mani Cycle Shop Nagari,4035182000000000099,INR,0.00,0.00,9541.00,0.00,0.00,9541.00,9541.00,NETHAJI,NAGARI,MONDAY
4035182000000176804,"Mani Rao Puncture Shop , Nendra Gunta",4035182000000000099,INR,0.00,10013.00,0.00,0.00,0.00,10013.00,10013.00,NETHAJI,NENDRA GUNTA,TUESDAY
4035182000000176887,"Manjunatha Automobiles , B.Kotthakota",4035182000000000099,INR,0.00,0.00,12547.00,0.00,2824.00,15371.00,15371.00,RAJESH,B.KOTHAKOTA,FRIDAY
4035182000020795373,MANOJ TYRES TIRUPATI,4035182000000000099,INR,0.00,12986.00,0.00,0.00,0.00,12986.00,12986.00,VINOD,TIRUPATI,MONDAY
4035182000000177058,"Maruthi Automobiles,Palamaner COD",4035182000000000099,INR,0.00,0.00,0.00,0.00,3000.00,3000.00,3000.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000000177146,"MARUTHI TYRE SHOP , CHITTOOR",4035182000000000099,INR,0.00,0.00,0.00,0.00,13813.00,13813.00,13813.00,CHIRANJEEVI,CHITTOOR,TUESDAY
4035182000002497833,Masha Allah Automobiles - Palamaner COD,4035182000000000099,INR,0.00,0.00,0.00,0.00,7452.00,7452.00,7452.00,CHIRANJEEVI,PALAMANER,MONDAY
4035182000000177229,Mashallah Auto Mobilles Bangarupalem,4035182000000000099,INR,0.00,0.00,0.00,0.00,14.00,14.00,14.00,CHIRANJEEVI,BANGARUPALEM,MONDAY
4035182000000177317,"Master Distributors,Kuppam",4035182000000000099,INR,0.00,41639.00,36000.00,0.60,0.00,77639.60,77639.60,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000000177488,"Mayuri Automobiles, Ramasamudram",4035182000000000099,INR,0.00,0.00,0.00,0.00,1038.00,1038.00,1038.00,RAJESH,RAMASAMUDRAM,WEDNESDAY
4035182000000954486,"MDH WHEELS PRIVATE LIMITED , TPT",4035182000000000099,INR,0.00,0.00,0.00,0.00,5043.00,5043.00,5043.00,SRINIVAS,TIRUPATI,MONDAY
4035182000000177571,Ministry of Railways,4035182000000000099,INR,0.00,0.00,0.00,0.00,6006.00,6006.00,6006.00,SURESH SIR,TIRUPATI,MONDAY
4035182000000177649,"MJM Automobiles, Mpl",4035182000000000099,INR,0.00,16918.00,0.00,0.00,1715.00,18633.00,18633.00,RAJESH,MADANAPALLE,THURSDAY
4035182000002497901,Modern Engineering Works -  MPL,4035182000000000099,INR,0.00,0.00,29500.00,0.00,4245.00,33745.00,33745.00,RAJESH,MADANAPALLE,THURSDAY
4035182000000238492,"Mohan Automobiles, V.Kota",4035182000000000099,INR,0.00,0.00,5833.00,0.00,0.00,5833.00,5833.00,CHIRANJEEVI,V KOTA,SATURDAY
4035182000000108463,Mohana Tyres Tpt,4035182000000000099,INR,0.00,235752.00,0.00,0.00,0.00,235752.00,235752.00,NETHAJI,TIRUPATI,FRIDAY
4035182000002708475,"MONIKA  AUTO MOBILES , NAGARI",4035182000000000099,INR,0.00,0.00,76306.00,0.00,0.00,76306.00,76306.00,NETHAJI,NAGARI,MONDAY
4035182000000177810,MR AUTO MOBIES SKHT,4035182000000000099,INR,0.00,0.00,0.00,0.00,3481.00,3481.00,3481.00,REDDY BABU,SRIKALAHASTHI,FRIDAY
4035182000000177971,MRM SUNIL AUTO MOBILES PUNGANUR,4035182000000000099,INR,0.00,30566.00,0.00,0.00,0.00,30566.00,30566.00,RAJESH,PUNGANUR,WEDNESDAY
4035182000000178054,MSN Auto Mobiles 7th Mile,4035182000000000099,INR,0.00,12029.00,0.00,0.00,6594.00,18623.00,18623.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000002195722,MSR CEMENT BRICKS,4035182000000000099,INR,0.00,0.00,0.00,0.00,27510.00,27510.00,27510.00,SRINIVAS,RENIGUNTA,MONDAY
4035182000000178137,"Mubarak A/m , Baireddypalli",4035182000000000099,INR,0.00,6491.00,0.00,0.00,78.00,6569.00,6569.00,CHIRANJEEVI,BAIREDDYPALLI,SATURDAY
4035182000025167654,"MUHAMMAD TRADERS,NAIDUPETA",4035182000000000099,INR,0.00,13929.00,0.00,0.00,0.00,13929.00,13929.00,VINOD,NAIDUPETA,WEDNESDAY
4035182000000178220,Muni Sekar Cycel Shop R Mallavaram,4035182000000000099,INR,0.00,19836.00,3564.00,0.00,0.00,23400.00,23400.00,VINOD,MALLAVARAM,WEDNESDAY
4035182000001666325,"Muni Volcanising, Skht( J Narasimhulu)",4035182000000000099,INR,0.00,0.00,0.00,0.00,3000.00,3000.00,3000.00,NETHAJI,SRIKALAHASTHI,WEDNESDAY
4035182000000510597,"Munishwar EarthMovers &JCB Parts , Kuppam",4035182000000000099,INR,0.00,0.00,13729.00,0.00,0.00,13729.00,13729.00,CHIRANJEEVI,KUPPAM,FRIDAY
4035182000000178303,MUNNA Automobiles MPL,4035182000000000099,INR,0.00,0.00,74002.00,46622.12,0.00,120624.12,120624.12,RAJESH,MADANAPALLE,THURSDAY
4035182000000178386,"N.S Enterprises, Punganur",4035182000000000099,INR,0.00,0.00,0.00,0.00,15061.00,15061.00,15061.00,RAJESH,PUNGANUR,WEDNESDAY
4035182000000178469,Narayana Enterprises Auto nagar,4035182000000000099,INR,0.00,0.00,0.00,0.00,6399.99,6399.99,6399.99,SHAHEEN,TIRUPATI,MONDAY
4035182000029256180,"NARENDRA AUTOMOBILES, RENIGUNTA",4035182000000000099,INR,0.00,54530.00,120950.00,0.00,0.00,175480.00,175480.00,NETHAJI,RENIGUNTA,SATURDAY
